system_name,exec_time,timestamp,timestamp_dt
5oef__2__1.B__1.K_1.L,3.24,"2025-06-15 12:25:39,689",2025-06-15 12:25:39.689
1qk0__1__1.A__1.E,2.85,"2025-06-15 12:25:42,538",2025-06-15 12:25:42.538
3wgx__1__1.A__1.C,2.85,"2025-06-15 12:25:45,395",2025-06-15 12:25:45.395
4gc4__1__1.A_1.B__1.D,2.81,"2025-06-15 12:25:48,202",2025-06-15 12:25:48.202
2hxd__1__1.A_3.A__1.B_1.C,2.83,"2025-06-15 12:25:51,028",2025-06-15 12:25:51.028
1v4s__1__1.A__1.D,2.84,"2025-06-15 12:25:53,864",2025-06-15 12:25:53.864
8iw3__1__1.A_1.B__1.F,2.85,"2025-06-15 12:25:56,712",2025-06-15 12:25:56.712
3vlw__1__1.A__1.C_1.I,2.79,"2025-06-15 12:25:59,506",2025-06-15 12:25:59.506
3w81__2__1.B__1.G,2.84,"2025-06-15 12:26:02,346",2025-06-15 12:26:02.346
3ayf__1__1.A__1.B_1.C_1.E,3.32,"2025-06-15 12:26:05,673",2025-06-15 12:26:05.673
6i5p__4__1.G__1.H,2.84,"2025-06-15 12:26:08,509",2025-06-15 12:26:08.509
3qcp__1__1.A__1.B,2.84,"2025-06-15 12:26:11,352",2025-06-15 12:26:11.352
3vws__1__1.A__1.D_1.E,2.85,"2025-06-15 12:26:14,203",2025-06-15 12:26:14.203
5la7__1__1.A__1.D,2.85,"2025-06-15 12:26:17,056",2025-06-15 12:26:17.056
2vzq__1__1.A__1.C_1.F,2.83,"2025-06-15 12:26:19,887",2025-06-15 12:26:19.887
3wsy__1__1.A__1.F,2.83,"2025-06-15 12:26:22,721",2025-06-15 12:26:22.721
3lu8__1__1.A__1.C,2.84,"2025-06-15 12:26:25,561",2025-06-15 12:26:25.561
7plr__3__1.C__1.O_1.P_1.Q_1.R,2.83,"2025-06-15 12:26:28,390",2025-06-15 12:26:28.390
5ers__1__1.A_2.A__2.B_2.C,2.84,"2025-06-15 12:26:31,232",2025-06-15 12:26:31.232
4gip__1__1.A_1.B__1.G,2.85,"2025-06-15 12:26:34,081",2025-06-15 12:26:34.081
3r1r__1__1.A__1.G,2.86,"2025-06-15 12:26:36,938",2025-06-15 12:26:36.938
5cdo__1__1.A_1.C_1.D__1.W,2.83,"2025-06-15 12:26:39,765",2025-06-15 12:26:39.765
1ci0__1__1.A_1.B__1.D,2.77,"2025-06-15 12:26:42,531",2025-06-15 12:26:42.531
2q3j__1__1.A__1.C,2.72,"2025-06-15 12:26:45,252",2025-06-15 12:26:45.252
4x91__2__1.B__1.Q,2.76,"2025-06-15 12:26:48,012",2025-06-15 12:26:48.012
1ywq__1__1.A_2.A__2.B,2.83,"2025-06-15 12:26:50,839",2025-06-15 12:26:50.839
5ylt__1__1.A__1.C,2.85,"2025-06-15 12:26:53,687",2025-06-15 12:26:53.687
5c9m__3__1.C__1.K,2.89,"2025-06-15 12:26:56,576",2025-06-15 12:26:56.576
2v91__1__1.A__1.C,2.86,"2025-06-15 12:26:59,436",2025-06-15 12:26:59.436
5rm2__2__1.B__1.H_1.M_1.N,2.83,"2025-06-15 12:27:02,265",2025-06-15 12:27:02.265
7bhx__1__1.A_2.A__1.C_2.C,2.8,"2025-06-15 12:27:05,065",2025-06-15 12:27:05.065
3qf0__1__1.A_1.B__1.D,2.86,"2025-06-15 12:27:07,927",2025-06-15 12:27:07.927
4au0__1__1.A__1.F,2.8,"2025-06-15 12:27:10,723",2025-06-15 12:27:10.723
4cp5__1__1.A_1.B__1.G,2.84,"2025-06-15 12:27:13,566",2025-06-15 12:27:13.566
5m5e__1__1.A_1.B__1.F_1.K,2.85,"2025-06-15 12:27:16,419",2025-06-15 12:27:16.419
3n2v__1__1.A__1.B_1.G,2.82,"2025-06-15 12:27:19,243",2025-06-15 12:27:19.243
6z4o__1__1.A_1.B__1.D_1.H,2.83,"2025-06-15 12:27:22,077",2025-06-15 12:27:22.077
5d4u__1__1.C__1.P_1.S,2.82,"2025-06-15 12:27:24,894",2025-06-15 12:27:24.894
5i3q__1__1.A__1.D,2.84,"2025-06-15 12:27:27,734",2025-06-15 12:27:27.734
3ddb__1__1.A_1.B__1.B_1.C,2.83,"2025-06-15 12:27:30,568",2025-06-15 12:27:30.568
4a1o__1__1.A_1.B__1.E_1.I,2.84,"2025-06-15 12:27:33,407",2025-06-15 12:27:33.407
3w0u__1__1.A_1.B__1.C_1.F,2.85,"2025-06-15 12:27:36,258",2025-06-15 12:27:36.258
4l0p__1__1.B__1.C,2.81,"2025-06-15 12:27:39,065",2025-06-15 12:27:39.065
8b18__1__1.A__1.C,2.84,"2025-06-15 12:27:41,901",2025-06-15 12:27:41.901
4myw__2__1.C__1.F,2.84,"2025-06-15 12:27:44,736",2025-06-15 12:27:44.736
2c94__1__1.A_1.E__1.X,2.84,"2025-06-15 12:27:47,577",2025-06-15 12:27:47.577
1h7a__1__1.A_2.A__2.B_2.D,2.84,"2025-06-15 12:27:50,418",2025-06-15 12:27:50.418
3lv6__1__1.A_1.B__1.D,2.84,"2025-06-15 12:27:53,258",2025-06-15 12:27:53.258
2qts__1__1.A__1.J,2.79,"2025-06-15 12:27:56,046",2025-06-15 12:27:56.046
1nme__2__3.A_4.A_4.B__4.C_4.D,2.82,"2025-06-15 12:27:58,871",2025-06-15 12:27:58.871
5ui4__1__1.D_1.F__1.L,2.84,"2025-06-15 12:28:01,711",2025-06-15 12:28:01.711
4l59__1__1.A_2.A__2.B,2.84,"2025-06-15 12:28:04,548",2025-06-15 12:28:04.548
3gnc__1__1.A__1.F,2.85,"2025-06-15 12:28:07,393",2025-06-15 12:28:07.393
2yc5__1__1.A__1.B,2.84,"2025-06-15 12:28:10,229",2025-06-15 12:28:10.229
3vw9__1__1.A_1.B__1.E_1.F,2.84,"2025-06-15 12:28:13,067",2025-06-15 12:28:13.067
3k43__1__1.B__1.G,2.85,"2025-06-15 12:28:15,913",2025-06-15 12:28:15.913
6ms8__1__1.A__1.I,2.83,"2025-06-15 12:28:18,746",2025-06-15 12:28:18.746
5avw__1__1.B__1.D,2.83,"2025-06-15 12:28:21,577",2025-06-15 12:28:21.577
4bcd__1__1.A__1.B,2.85,"2025-06-15 12:28:24,427",2025-06-15 12:28:24.427
7a9z__2__1.B_2.A__2.C,2.82,"2025-06-15 12:28:27,250",2025-06-15 12:28:27.250
7cta__1__2.B__2.E_2.F,2.85,"2025-06-15 12:28:30,099",2025-06-15 12:28:30.099
6qpl__1__1.A__1.E_1.F,2.84,"2025-06-15 12:28:32,944",2025-06-15 12:28:32.944
1l2a__1__1.A__1.G,2.83,"2025-06-15 12:28:35,775",2025-06-15 12:28:35.775
4k2f__1__1.A_1.B__1.M,2.85,"2025-06-15 12:30:16,750",2025-06-15 12:30:16.750
5ohf__3__1.E_1.F__1.T_1.U,2.95,"2025-06-15 12:30:19,700",2025-06-15 12:30:19.700
4iu4__1__3.A__3.B_3.C_3.F,2.84,"2025-06-15 12:30:22,540",2025-06-15 12:30:22.540
4tlc__1__1.C_1.D__1.M_1.O,2.86,"2025-06-15 12:30:25,399",2025-06-15 12:30:25.399
3l9h__1__1.A__1.D,2.84,"2025-06-15 12:30:28,235",2025-06-15 12:30:28.235
4lrh__4__1.D__1.T,2.87,"2025-06-15 12:30:31,103",2025-06-15 12:30:31.103
5lx6__1__1.A__1.C,2.85,"2025-06-15 12:30:33,951",2025-06-15 12:30:33.951
3nqe__1__1.A_1.B__1.C,2.85,"2025-06-15 12:30:36,799",2025-06-15 12:30:36.799
2xjb__1__1.A__1.D_1.G,2.85,"2025-06-15 12:30:39,652",2025-06-15 12:30:39.652
3zds__1__1.A_1.B__1.M_1.N,2.85,"2025-06-15 12:30:42,502",2025-06-15 12:30:42.502
4pda__1__2.A_3.A__3.D,2.84,"2025-06-15 12:30:45,345",2025-06-15 12:30:45.345
5bzn__1__1.A__1.C,2.87,"2025-06-15 12:30:48,219",2025-06-15 12:30:48.219
3woq__1__1.B__1.D,2.82,"2025-06-15 12:30:51,038",2025-06-15 12:30:51.038
8e1v__1__1.A__1.C_1.D,2.87,"2025-06-15 12:30:53,906",2025-06-15 12:30:53.906
3cde__1__1.A__1.C,2.81,"2025-06-15 12:30:56,718",2025-06-15 12:30:56.718
8uuf__1__1.A__1.B,2.84,"2025-06-15 12:30:59,557",2025-06-15 12:30:59.557
5vwo__1__1.A_1.B__1.D,2.83,"2025-06-15 12:31:02,390",2025-06-15 12:31:02.390
7p3b__1__1.A__1.C_1.D_1.E,2.84,"2025-06-15 12:31:05,228",2025-06-15 12:31:05.228
1z70__1__1.A__1.B,2.97,"2025-06-15 12:31:08,198",2025-06-15 12:31:08.198
1m4i__1__1.A__1.D,2.85,"2025-06-15 12:31:11,048",2025-06-15 12:31:11.048
2xce__1__1.B_1.C__1.M_1.N,2.85,"2025-06-15 12:31:13,896",2025-06-15 12:31:13.896
1tcc__1__1.A__1.C,2.85,"2025-06-15 12:31:16,746",2025-06-15 12:31:16.746
5j42__1__1.A__1.C_1.D,2.83,"2025-06-15 12:31:19,578",2025-06-15 12:31:19.578
3p5z__1__1.A_1.B__1.C,2.85,"2025-06-15 12:31:22,429",2025-06-15 12:31:22.429
6oug__1__1.A_1.B_1.C_1.D__1.I,2.86,"2025-06-15 12:31:25,287",2025-06-15 12:31:25.287
2j07__1__1.A__1.C,2.86,"2025-06-15 12:31:28,149",2025-06-15 12:31:28.149
5iul__2__1.E__1.P_1.Q,2.84,"2025-06-15 12:31:30,989",2025-06-15 12:31:30.989
1lhv__1__2.A__2.D,2.85,"2025-06-15 12:31:33,842",2025-06-15 12:31:33.842
3b1d__1__1.A_1.B__1.G_1.K,2.85,"2025-06-15 12:31:36,691",2025-06-15 12:31:36.691
2z8g__2__1.B__1.W,2.83,"2025-06-15 12:31:39,517",2025-06-15 12:31:39.517
1los__1__1.A_1.B__1.E,2.84,"2025-06-15 12:31:42,361",2025-06-15 12:31:42.361
5bzj__1__1.A__1.D_1.E,2.84,"2025-06-15 12:31:45,197",2025-06-15 12:31:45.197
4p73__1__1.D__1.F,2.84,"2025-06-15 12:31:48,040",2025-06-15 12:31:48.040
4agt__1__1.A__1.J,2.84,"2025-06-15 12:31:50,883",2025-06-15 12:31:50.883
8b6m__1__1.A_1.B__1.E,2.85,"2025-06-15 12:31:53,731",2025-06-15 12:31:53.731
4ci9__1__2.A__2.B,2.86,"2025-06-15 12:31:56,592",2025-06-15 12:31:56.592
5ayc__1__2.A_3.A__2.B_2.C,2.85,"2025-06-15 12:31:59,439",2025-06-15 12:31:59.439
3s1e__1__1.A__1.B,2.85,"2025-06-15 12:32:02,288",2025-06-15 12:32:02.288
2bs2__1__1.C_1.E_1.F__1.V_1.W,2.94,"2025-06-15 12:32:05,230",2025-06-15 12:32:05.230
2zwa__2__1.B__1.H,2.83,"2025-06-15 12:32:08,062",2025-06-15 12:32:08.062
6lil__1__1.B__1.K,2.85,"2025-06-15 12:32:10,910",2025-06-15 12:32:10.910
8ez1__1__1.A_1.B__1.E,2.83,"2025-06-15 12:32:13,740",2025-06-15 12:32:13.740
2xcg__2__1.A_2.A__1.F,2.82,"2025-06-15 12:32:16,560",2025-06-15 12:32:16.560
4kxl__2__1.C_1.D__1.G,2.84,"2025-06-15 12:32:19,405",2025-06-15 12:32:19.405
7w2f__1__1.A__1.M,2.85,"2025-06-15 12:32:22,251",2025-06-15 12:32:22.251
4my6__2__1.B__1.F,2.83,"2025-06-15 12:32:25,077",2025-06-15 12:32:25.077
3lts__1__1.A_1.B__1.C,2.84,"2025-06-15 12:32:27,917",2025-06-15 12:32:27.917
7rgy__1__1.A__1.D,2.85,"2025-06-15 12:32:30,765",2025-06-15 12:32:30.765
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,2.84,"2025-06-15 12:32:33,605",2025-06-15 12:32:33.605
2xpc__1__1.A__1.B_1.D,2.94,"2025-06-15 12:32:36,546",2025-06-15 12:32:36.546
5oo2__1__2.B__2.P,2.82,"2025-06-15 12:32:39,368",2025-06-15 12:32:39.368
5o3w__2__1.B__1.F,2.85,"2025-06-15 12:32:42,217",2025-06-15 12:32:42.217
7cpr__1__1.F_1.J__1.P,2.9,"2025-06-15 12:32:45,118",2025-06-15 12:32:45.118
4cdc__1__1.G_1.H_1.I__1.X,2.84,"2025-06-15 12:32:47,954",2025-06-15 12:32:47.954
3lgn__1__1.A__1.C_1.D,2.88,"2025-06-15 12:32:50,831",2025-06-15 12:32:50.831
6bl0__1__1.A__1.G,2.81,"2025-06-15 12:32:53,643",2025-06-15 12:32:53.643
5u1w__1__1.A_2.A_3.A__3.E,2.85,"2025-06-15 12:32:56,489",2025-06-15 12:32:56.489
6qpv__2__1.B_3.B__3.H,3.21,"2025-06-15 12:32:59,695",2025-06-15 12:32:59.695
4zed__1__1.A__1.B,2.83,"2025-06-15 12:33:02,529",2025-06-15 12:33:02.529
6xoo__1__1.A__1.B,2.83,"2025-06-15 12:33:05,363",2025-06-15 12:33:05.363
5m92__1__1.A__1.D_1.E_1.N,3.19,"2025-06-15 12:33:08,548",2025-06-15 12:33:08.548
6fgx__1__1.A__1.C_1.D,2.83,"2025-06-15 12:33:11,381",2025-06-15 12:33:11.381
1w2x__1__1.A_2.A__2.D,2.84,"2025-06-15 12:33:14,223",2025-06-15 12:33:14.223
4pd9__1__1.A_2.A__2.D,2.85,"2025-06-15 12:33:17,070",2025-06-15 12:33:17.070
2wzi__1__1.A__1.F,2.85,"2025-06-15 12:33:19,922",2025-06-15 12:33:19.922
3t44__1__1.A__1.B_1.C,2.85,"2025-06-15 12:33:22,773",2025-06-15 12:33:22.773
6r4j__1__1.B__1.G_1.H,2.84,"2025-06-15 12:33:25,616",2025-06-15 12:33:25.616
7ta0__2__1.C_2.C__2.H,2.86,"2025-06-15 12:33:28,471",2025-06-15 12:33:28.471
2cc7__1__1.A_2.A_4.A_8.A__1.H_8.H,2.85,"2025-06-15 12:33:31,318",2025-06-15 12:33:31.318
4ad4__1__1.A__1.B,2.85,"2025-06-15 12:33:34,172",2025-06-15 12:33:34.172
5e1q__2__1.B__1.D_1.G,2.83,"2025-06-15 12:33:36,998",2025-06-15 12:33:36.998
3v1p__1__1.A_1.B__1.E,2.83,"2025-06-15 12:33:39,828",2025-06-15 12:33:39.828
8i5q__2__1.B__1.D,2.8,"2025-06-15 12:33:42,630",2025-06-15 12:33:42.630
2d3n__1__1.A__1.E,2.83,"2025-06-15 12:33:45,456",2025-06-15 12:33:45.456
1w19__1__2.A_2.E__2.EA,2.84,"2025-06-15 12:33:48,299",2025-06-15 12:33:48.299
3phe__1__1.A__1.E,2.83,"2025-06-15 12:33:51,124",2025-06-15 12:33:51.124
2y38__1__1.A__1.B,2.86,"2025-06-15 12:33:53,983",2025-06-15 12:33:53.983
6jd5__2__1.B__1.E_1.F,2.85,"2025-06-15 12:33:56,828",2025-06-15 12:33:56.828
6bsl__1__1.A__1.D_1.F,2.85,"2025-06-15 12:33:59,673",2025-06-15 12:33:59.673
5y4z__1__1.A__1.B_1.C,2.82,"2025-06-15 12:34:02,496",2025-06-15 12:34:02.496
1q16__1__1.B_1.C__1.N,2.83,"2025-06-15 12:34:05,324",2025-06-15 12:34:05.324
3li1__1__1.A_1.B__1.C,2.83,"2025-06-15 12:34:08,150",2025-06-15 12:34:08.150
6i1h__2__1.B__1.D,2.85,"2025-06-15 12:34:11,004",2025-06-15 12:34:11.004
6x6v__3__1.C__1.G,2.83,"2025-06-15 12:34:13,834",2025-06-15 12:34:13.834
6b2a__1__1.A_1.B_1.C__1.I_1.L,2.83,"2025-06-15 12:34:16,664",2025-06-15 12:34:16.664
3w54__1__1.A__1.E_1.F_1.G_1.H,2.88,"2025-06-15 12:34:19,548",2025-06-15 12:34:19.548
5xmp__1__1.A_1.B__1.G_1.H,2.79,"2025-06-15 12:34:22,333",2025-06-15 12:34:22.333
4z2j__1__1.A__1.B_1.D,2.87,"2025-06-15 12:34:25,202",2025-06-15 12:34:25.202
6h6m__1__1.C_1.D__1.X,2.82,"2025-06-15 12:34:28,023",2025-06-15 12:34:28.023
3s1f__1__1.A__1.B,2.86,"2025-06-15 12:34:30,884",2025-06-15 12:34:30.884
3ayj__1__1.B__1.H_1.I_1.J,2.83,"2025-06-15 12:34:33,713",2025-06-15 12:34:33.713
4x90__2__1.B__1.R,2.8,"2025-06-15 12:34:36,513",2025-06-15 12:34:36.513
2cfm__1__1.A__1.C,2.85,"2025-06-15 12:34:39,368",2025-06-15 12:34:39.368
3tz3__1__1.A_2.A__1.D,2.83,"2025-06-15 12:34:42,200",2025-06-15 12:34:42.200
4zr5__1__1.A__1.I,2.81,"2025-06-15 12:34:45,010",2025-06-15 12:34:45.010
6pai__1__1.B_1.C__1.G,2.81,"2025-06-15 12:34:47,820",2025-06-15 12:34:47.820
3sj3__1__1.A_1.B__1.C,2.84,"2025-06-15 12:34:50,665",2025-06-15 12:34:50.665
5fuy__1__1.B__1.J_1.K,2.82,"2025-06-15 12:34:53,489",2025-06-15 12:34:53.489
6cfc__1__1.A__1.B,2.84,"2025-06-15 12:34:56,333",2025-06-15 12:34:56.333
6x82__2__1.D_1.E_1.F__1.H,2.86,"2025-06-15 12:34:59,190",2025-06-15 12:34:59.190
7tfp__2__1.B_2.C__2.F_2.G,2.83,"2025-06-15 12:35:02,023",2025-06-15 12:35:02.023
6r4g__1__1.B__1.F_1.G,2.85,"2025-06-15 12:35:04,874",2025-06-15 12:35:04.874
3ohb__1__1.A__1.D_1.E_1.F,2.85,"2025-06-15 12:35:07,724",2025-06-15 12:35:07.724
6e08__1__1.A__1.B,2.82,"2025-06-15 12:35:10,541",2025-06-15 12:35:10.541
5adv__2__1.C__1.L_1.M_1.N,2.84,"2025-06-15 12:35:13,386",2025-06-15 12:35:13.386
7uxs__1__1.A_1.B__1.C_1.F,2.82,"2025-06-15 12:35:16,203",2025-06-15 12:35:16.203
7uas__1__1.A__1.C,2.86,"2025-06-15 12:35:19,062",2025-06-15 12:35:19.062
7a5x__1__1.B__1.G,2.85,"2025-06-15 12:35:21,910",2025-06-15 12:35:21.910
6i35__2__1.C__1.N_1.P,2.82,"2025-06-15 12:35:24,730",2025-06-15 12:35:24.730
6iik__1__1.B__1.D,2.82,"2025-06-15 12:35:27,552",2025-06-15 12:35:27.552
5m77__2__1.B__1.D_1.R,2.83,"2025-06-15 12:35:30,385",2025-06-15 12:35:30.385
6btp__1__1.A__1.D_1.F,2.85,"2025-06-15 12:35:33,234",2025-06-15 12:35:33.234
4n7e__1__1.A__1.E,2.84,"2025-06-15 12:35:36,077",2025-06-15 12:35:36.077
5el2__1__1.A__1.E,2.83,"2025-06-15 12:35:38,906",2025-06-15 12:35:38.906
5fra__4__1.D__1.L,2.85,"2025-06-15 12:35:41,756",2025-06-15 12:35:41.756
2wbv__2__1.C_1.F__1.R,2.82,"2025-06-15 12:35:44,574",2025-06-15 12:35:44.574
5oah__1__1.A__1.D_1.E,2.84,"2025-06-15 12:35:47,412",2025-06-15 12:35:47.412
1pwu__2__1.B__1.E_1.F,2.83,"2025-06-15 12:35:50,239",2025-06-15 12:35:50.239
7bht__1__1.A_2.A__2.C,2.84,"2025-06-15 12:35:53,075",2025-06-15 12:35:53.075
7k4i__1__1.B__1.J_1.K_1.L,2.84,"2025-06-15 12:35:55,911",2025-06-15 12:35:55.911
5o0t__1__1.A__1.F,2.95,"2025-06-15 12:35:58,866",2025-06-15 12:35:58.866
4zdk__1__1.B_3.A__3.D_3.F,2.82,"2025-06-15 12:36:01,689",2025-06-15 12:36:01.689
8q0u__1__1.A__1.D,2.86,"2025-06-15 12:36:04,546",2025-06-15 12:36:04.546
1h79__1__1.A_2.A__2.B_2.C,2.82,"2025-06-15 12:36:07,370",2025-06-15 12:36:07.370
3ikg__1__1.A__1.C,2.85,"2025-06-15 12:36:10,222",2025-06-15 12:36:10.222
2yr6__1__1.A__1.D_1.E_1.F,2.82,"2025-06-15 12:36:13,045",2025-06-15 12:36:13.045
6bjo__1__1.B__1.D,2.87,"2025-06-15 12:36:15,917",2025-06-15 12:36:15.917
6el3__3__1.A__1.G,2.85,"2025-06-15 12:36:18,771",2025-06-15 12:36:18.771
4aqh__1__1.A__1.D,2.85,"2025-06-15 12:36:21,617",2025-06-15 12:36:21.617
1w19__1__2.C_2.D__2.T,2.86,"2025-06-15 12:36:24,472",2025-06-15 12:36:24.472
3le7__1__1.A__1.C,2.85,"2025-06-15 12:36:27,323",2025-06-15 12:36:27.323
3zyg__1__1.A__1.D,2.83,"2025-06-15 12:36:30,157",2025-06-15 12:36:30.157
3ddu__1__1.A__1.B_1.G,2.85,"2025-06-15 12:36:33,008",2025-06-15 12:36:33.008
7zm0__1__1.A__1.K,2.85,"2025-06-15 12:36:35,856",2025-06-15 12:36:35.856
4uns__1__1.A__1.C,2.84,"2025-06-15 12:36:38,698",2025-06-15 12:36:38.698
5f5x__1__1.A__1.C,2.84,"2025-06-15 12:36:41,537",2025-06-15 12:36:41.537
2dey__1__2.A__2.B_2.H,2.81,"2025-06-15 12:36:44,352",2025-06-15 12:36:44.352
4lfe__1__1.B__1.F_1.G_1.H_1.I_1.J,2.82,"2025-06-15 12:36:47,174",2025-06-15 12:36:47.174
8one__1__1.A__1.F_1.K,2.84,"2025-06-15 12:36:50,012",2025-06-15 12:36:50.012
