target_id,method,model_id,ref_prot_path,ref_lig_path,pred_complex_path,rmsd,n_atoms,pocket_atoms,success,error
2gag__1__1.A_1.B__1.H_1.J,,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2gag__1__1.A_1.B__1.H_1.J/2gag__1__1.A_1.B__1.H_1.J_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2gag__1__1.A_1.B__1.H_1.J/2gag__1__1.A_1.B__1.H_1.J_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2gag__1__1.A_1.B__1.H_1.J/predictions/2gag__1__1.A_1.B__1.H_1.J/2gag__1__1.A_1.B__1.H_1.J_model_6.pdb,,,,False,Too few common CA atoms to superpose: 0
2gag__1__1.A_1.B__1.H_1.J,,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2gag__1__1.A_1.B__1.H_1.J/2gag__1__1.A_1.B__1.H_1.J_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2gag__1__1.A_1.B__1.H_1.J/2gag__1__1.A_1.B__1.H_1.J_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2gag__1__1.A_1.B__1.H_1.J/predictions/2gag__1__1.A_1.B__1.H_1.J/2gag__1__1.A_1.B__1.H_1.J_model_4.pdb,,,,False,Too few common CA atoms to superpose: 0
2iut__1__1.A_1.B__1.E_1.F,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2iut__1__1.A_1.B__1.E_1.F/predictions/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_model_3.pdb,0.006374489111177218,31.0,12.0,True,
2iut__1__1.A_1.B__1.E_1.F,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2iut__1__1.A_1.B__1.E_1.F/predictions/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_model_2.pdb,0.0077822394480520345,31.0,12.0,True,
2iut__1__1.A_1.B__1.E_1.F,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2iut__1__1.A_1.B__1.E_1.F/predictions/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_model_0.pdb,0.00762223475494377,31.0,12.0,True,
2iut__1__1.A_1.B__1.E_1.F,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2iut__1__1.A_1.B__1.E_1.F/predictions/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_model_1.pdb,0.007925493838673511,31.0,12.0,True,
2iut__1__1.A_1.B__1.E_1.F,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2iut__1__1.A_1.B__1.E_1.F/predictions/2iut__1__1.A_1.B__1.E_1.F/2iut__1__1.A_1.B__1.E_1.F_model_5.pdb,0.007534513035325669,31.0,12.0,True,
5ylt__1__1.A__1.C,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ylt__1__1.A__1.C/predictions/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_model_5.pdb,0.0,23.0,25.0,True,
5ylt__1__1.A__1.C,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ylt__1__1.A__1.C/predictions/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_model_4.pdb,0.0,23.0,25.0,True,
5ylt__1__1.A__1.C,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ylt__1__1.A__1.C/predictions/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_model_6.pdb,0.0,23.0,25.0,True,
5ylt__1__1.A__1.C,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ylt__1__1.A__1.C/predictions/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_model_7.pdb,0.0,23.0,25.0,True,
5ylt__1__1.A__1.C,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ylt__1__1.A__1.C/predictions/5ylt__1__1.A__1.C/5ylt__1__1.A__1.C_model_3.pdb,0.0,23.0,25.0,True,
7vjt__1__1.A__1.C,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7vjt__1__1.A__1.C/predictions/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_model_8.pdb,0.0,27.0,34.0,True,
7vjt__1__1.A__1.C,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7vjt__1__1.A__1.C/predictions/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_model_9.pdb,2.6973983046972182e-06,27.0,34.0,True,
7vjt__1__1.A__1.C,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7vjt__1__1.A__1.C/predictions/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_model_4.pdb,2.6973983046972182e-06,27.0,34.0,True,
7vjt__1__1.A__1.C,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7vjt__1__1.A__1.C/predictions/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_model_5.pdb,0.0,27.0,34.0,True,
7vjt__1__1.A__1.C,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7vjt__1__1.A__1.C/predictions/7vjt__1__1.A__1.C/7vjt__1__1.A__1.C_model_7.pdb,0.0,27.0,34.0,True,
3lhu__1__1.A_1.B__1.C,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3lhu__1__1.A_1.B__1.C/predictions/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_model_9.pdb,0.08477901185385728,22.0,31.0,True,
3lhu__1__1.A_1.B__1.C,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3lhu__1__1.A_1.B__1.C/predictions/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_model_8.pdb,0.08539253821659211,22.0,31.0,True,
3lhu__1__1.A_1.B__1.C,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3lhu__1__1.A_1.B__1.C/predictions/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_model_3.pdb,0.08533803153879951,22.0,31.0,True,
3lhu__1__1.A_1.B__1.C,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3lhu__1__1.A_1.B__1.C/predictions/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_model_2.pdb,0.08440334191422842,22.0,31.0,True,
3lhu__1__1.A_1.B__1.C,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3lhu__1__1.A_1.B__1.C/predictions/3lhu__1__1.A_1.B__1.C/3lhu__1__1.A_1.B__1.C_model_0.pdb,0.08453601145293389,22.0,31.0,True,
5n0m__1__2.A__2.B_2.I,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5n0m__1__2.A__2.B_2.I/predictions/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_model_1.pdb,1.1195208204743297,32.0,17.0,True,
5n0m__1__2.A__2.B_2.I,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5n0m__1__2.A__2.B_2.I/predictions/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_model_0.pdb,1.133945208019333,32.0,17.0,True,
5n0m__1__2.A__2.B_2.I,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5n0m__1__2.A__2.B_2.I/predictions/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_model_2.pdb,1.1150704501775113,32.0,17.0,True,
5n0m__1__2.A__2.B_2.I,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5n0m__1__2.A__2.B_2.I/predictions/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_model_3.pdb,1.1172881759432636,32.0,17.0,True,
5n0m__1__2.A__2.B_2.I,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5n0m__1__2.A__2.B_2.I/predictions/5n0m__1__2.A__2.B_2.I/5n0m__1__2.A__2.B_2.I_model_7.pdb,1.1141240608695957,32.0,17.0,True,
5ov6__1__1.A__1.B,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ov6__1__1.A__1.B/predictions/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_model_8.pdb,0.4863817320829072,16.0,26.0,True,
5ov6__1__1.A__1.B,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ov6__1__1.A__1.B/predictions/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_model_9.pdb,0.48511468807219277,16.0,26.0,True,
5ov6__1__1.A__1.B,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ov6__1__1.A__1.B/predictions/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_model_7.pdb,0.4715451406913318,16.0,26.0,True,
5ov6__1__1.A__1.B,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ov6__1__1.A__1.B/predictions/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_model_6.pdb,0.4826962239518803,16.0,26.0,True,
5ov6__1__1.A__1.B,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5ov6__1__1.A__1.B/predictions/5ov6__1__1.A__1.B/5ov6__1__1.A__1.B_model_4.pdb,0.46803247582249285,16.0,26.0,True,
5zqs__1__1.B__1.D,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5zqs__1__1.B__1.D/predictions/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_model_9.pdb,0.0,19.0,25.0,True,
5zqs__1__1.B__1.D,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5zqs__1__1.B__1.D/predictions/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_model_8.pdb,0.0,19.0,25.0,True,
5zqs__1__1.B__1.D,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5zqs__1__1.B__1.D/predictions/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_model_3.pdb,0.0,19.0,25.0,True,
5zqs__1__1.B__1.D,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5zqs__1__1.B__1.D/predictions/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_model_2.pdb,0.0,19.0,25.0,True,
5zqs__1__1.B__1.D,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5zqs__1__1.B__1.D/predictions/5zqs__1__1.B__1.D/5zqs__1__1.B__1.D_model_0.pdb,9.5367431640625e-07,19.0,25.0,True,
6iik__1__1.B__1.D,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iik__1__1.B__1.D/predictions/6iik__1__1.B__1.D/6iik__1__1.B__1.D_model_5.pdb,0.00949108054332096,22.0,17.0,True,
6iik__1__1.B__1.D,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iik__1__1.B__1.D/predictions/6iik__1__1.B__1.D/6iik__1__1.B__1.D_model_4.pdb,0.008359129704951496,22.0,17.0,True,
6iik__1__1.B__1.D,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iik__1__1.B__1.D/predictions/6iik__1__1.B__1.D/6iik__1__1.B__1.D_model_6.pdb,0.009157368565944709,22.0,17.0,True,
6iik__1__1.B__1.D,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iik__1__1.B__1.D/predictions/6iik__1__1.B__1.D/6iik__1__1.B__1.D_model_7.pdb,0.009315218649433667,22.0,17.0,True,
6iik__1__1.B__1.D,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iik__1__1.B__1.D/6iik__1__1.B__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iik__1__1.B__1.D/predictions/6iik__1__1.B__1.D/6iik__1__1.B__1.D_model_3.pdb,0.00839691225075331,22.0,17.0,True,
6hph__1__1.A__1.B_1.C,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6hph__1__1.A__1.B_1.C/predictions/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_model_9.pdb,0.0006012228306972434,31.0,32.0,True,
6hph__1__1.A__1.B_1.C,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6hph__1__1.A__1.B_1.C/predictions/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_model_8.pdb,0.0013841894450014245,31.0,32.0,True,
6hph__1__1.A__1.B_1.C,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6hph__1__1.A__1.B_1.C/predictions/6hph__1__1.A__1.B_1.C/6hph__1__1.A__1.B_1.C_model_0.pdb,0.0014821171261492603,31.0,32.0,True,
