rmsd_≤_2å,mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,molecular_formula,molecular_bonds,tetrahedral_chirality,double_bond_stereochemistry,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,rmsd,pb_valid,method,post-processing,dataset,docked_ligand_successfully_loaded,method_category,method_assignment_index,rmsd_within_threshold,rmsd_within_threshold_and_pb_valid,RMSD ≤ 2 Å & PB-Valid,RMSD ≤ 2 Å
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,18.91903529401793,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,24.18198239697275,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,1.434244804766606,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.4485129072604075,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,32.06406547406302,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,7.492973109253763,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.815090877363826,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,19.697808456667342,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2.4394686613456424,True,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,5.413337655273315,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.4063218404252789,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,31.49573426323793,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,6.4591051277880736,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,26.31787692408057,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.697148446659867,True,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,27.36106437973686,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.36777154384154,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,14.572763267762063,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.7248762195927756,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.2759209027208536,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,2.1499661208655274,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.4685576065385785,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,37.85563176910406,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.675682658473377,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.4755880858551934,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,25.65216845591137,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,25.74594484385842,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,1.663103754655734,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,34.51797674046359,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,49.03787079867882,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,40.458683774625584,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.3760581005175616,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.086432254526352,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22.749265329060627,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3575945246701549,True,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,True,1,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.8033443731023755,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,23.363414888911866,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,0.6506511656281986,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.925226203046564,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,9.353949557094408,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.4494359576179903,True,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,True,1,1
False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,6.112969773532437,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.8910432555905092,True,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,18.26610471662499,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.8957316437931108,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,2.728834502504471,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,10.078798104794044,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,6.025056971166868,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,41.91664515031162,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,8.999702582863502,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,23.33846843505374,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,9.039840488612372,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,1.0261942867033025,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,2.2753723469232146,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,12.88614399992488,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,19.70514924775068,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,14.912288778520889,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,4.177798151738145,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,13.257727844056042,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,25.81766823447149,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,9.067087090822724,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,30.27220541447633,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,25.50531836023531,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,5.882824726843789,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,46.34333722438787,True,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,20.369065377184096,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,2.9662337479069687,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,14.044615461910702,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,17.28441378908619,False,Ensemble (Con),none,Posebusters Benchmark set,True,Hybrid blind,7,False,False,0,0
